#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.88791497,0.736493094277,0.49901,0.50099,0.0,1.89613461,1.83965369411,0.50059,0.49931000000000003,0.0001
