#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.75462802,0.647858843024,0.49812,0.50188,0.0,1.80321414,1.63808135979,0.49547,0.50448,5e-05
