#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.40646428,0.472216048216,0.80025,0.19975,0.0,1.29935182,1.04832407186,0.77875,0.22125,0.0
