#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.33487151,0.427439649393,0.7521199999999999,0.24788,0.0,1.2812,1.04728149558,0.73352,0.26648,0.0
