#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.22764104,0.384806662025,0.85493,0.14507,0.0,1.10930659,0.89195800995,0.81936,0.18064,0.0
