#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.27106803,0.409650204211,0.8811199999999999,0.11888000000000001,0.0,1.11566513,0.886831226887,0.8469800000000001,0.15302,0.0
