#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.55707303,0.541011767349,0.6664,0.3336,0.0,1.56840034,1.2834943234,0.66416,0.33583999999999997,0.0
