#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.57747707,0.543748854915,0.49888,0.50112,0.0,1.63785005,1.35021507332,0.50125,0.49875,0.0
