#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.63160847,0.584737573672,0.66374,0.33626,0.0,1.64324247,1.39003537188,0.66489,0.3351,1e-05
