#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.91425886,1.63126675547,0.49211000000000005,0.5078400000000001,5e-05,2.58704268,3.62067144635,0.48984000000000005,0.5092300000000001,0.00093
