#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.95760989,1.70495622967,0.49576,0.50417,7.000000000000001e-05,2.68338353,3.91323038348,0.4937,0.5051399999999999,0.00116
