#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.29372243,0.432357130944,0.85223,0.14777,0.0,1.01901187,0.840812797844,0.78271,0.21729,0.0
