#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.88480199,1.56618737732,0.6290899999999999,0.37088,3.0000000000000004e-05,2.59425683,3.82881643887,0.63927,0.35962000000000005,0.00111
