#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.06951871657754011,0.48148148148148145,1.721919,0.684773172493,0.0125,0.9875,0.0,1.0254095,0.732093689257,0.0315,0.9685,0.0
0.06951871657754011,0.5384615384615384,1.7435175,0.704317034434,0.012,0.988,0.0,1.05518,0.745662141051,0.0245,0.9755,0.0
0.06951871657754011,0.6,1.8186495,0.721626384832,0.01,0.99,0.0,1.1077715,0.766013992714,0.0415,0.9585,0.0
0.06951871657754011,0.6666666666666667,1.909919,0.811043154923,0.0195,0.9805,0.0,1.136328,0.830347399476,0.0315,0.9685,0.0
0.06951871657754011,0.7391304347826089,1.950119,0.831144165216,0.0125,0.9875,0.0,1.188407,0.851746403848,0.032,0.968,0.0
0.06951871657754011,0.8181818181818181,1.985012,0.855949495769,0.024,0.976,0.0,1.189404,0.860014329273,0.037,0.963,0.0
0.06951871657754011,0.904761904761905,2.0905285,0.919283317064,0.023,0.977,0.0,1.2299165,0.926746669047,0.044,0.956,0.0
0.06951871657754011,1.0,2.1102295,0.942741061044,0.027,0.973,0.0,1.29419,0.96667730716,0.034,0.966,0.0
0.06951871657754011,1.105263157894737,2.2330235,0.994908844999,0.0305,0.9695,0.0,1.382569,0.973468049908,0.033,0.967,0.0
0.06951871657754011,1.2222222222222225,2.2836825,1.01957152963,0.047,0.953,0.0,1.4036245,1.05634479911,0.0505,0.9495,0.0
0.06951871657754011,1.352941176470588,2.438921,1.15571899286,0.043,0.957,0.0,1.464119,1.08094987573,0.0455,0.9545,0.0
0.06951871657754011,1.5000000000000007,2.540317,1.2243881607,0.0455,0.9545,0.0,1.6034375,1.23142962256,0.0545,0.9455,0.0
0.06951871657754011,1.6666666666666667,2.6374135,1.32022609443,0.051,0.949,0.0,1.659366,1.23210673397,0.066,0.934,0.0
0.06951871657754011,1.8571428571428574,2.80530772745,1.35214199551,0.0685,0.931,0.0005,1.7499985,1.36872468921,0.065,0.935,0.0
0.06951871657754011,2.0769230769230775,3.0019245,1.54699561736,0.072,0.928,0.0,1.87595433968,1.48064859305,0.07,0.9295,0.0005
0.06951871657754011,2.333333333333334,3.133988,1.70293168282,0.0685,0.9315,0.0,2.0921055,1.67002324027,0.0825,0.9175,0.0
0.06951871657754011,2.6363636363636376,3.31596600501,1.75750299028,0.0915,0.908,0.0005,2.138819,1.71015987956,0.081,0.919,0.0
0.06951871657754011,3.0,3.60322705823,2.04780700855,0.1205,0.8785,0.001,2.2931435,1.80809745991,0.111,0.889,0.0
0.06951871657754011,3.444444444444445,3.79931973444,2.12896238687,0.1305,0.8655,0.004,2.5392210692,1.96446285685,0.133,0.8655,0.0015
0.06951871657754011,4.000000000000001,4.12469025893,2.37580247221,0.1645,0.8295,0.006,2.76424291052,2.20611726923,0.162,0.835,0.003
0.06951871657754011,4.714285714285716,4.55447491808,2.64830215275,0.1925,0.798,0.0095,2.95852573459,2.36290883521,0.209,0.783,0.008
0.06951871657754011,5.6666666666666705,4.91481513765,2.78875168976,0.2505,0.732,0.0175,3.31418211694,2.56691387611,0.23,0.763,0.007
0.06951871657754011,7.0,5.25110964097,3.00113560896,0.2855,0.6815,0.033,3.5840240507,2.80837570245,0.32,0.6695,0.0105
0.09890109890109891,0.14285714285714285,1.4323265,0.500076623859,0.005,0.995,0.0,0.848653,0.608983774708,0.029,0.971,0.0
0.09890109890109891,0.17647058823529413,1.4797905,0.544802173413,0.0055,0.9945,0.0,0.850446,0.626590123278,0.025,0.975,0.0
0.09890109890109891,0.21212121212121213,1.501273,0.545278691517,0.0045,0.9955,0.0,0.893637,0.631330274586,0.03,0.97,0.0
0.09890109890109891,0.25,1.5562625,0.589875610512,0.0085,0.9915,0.0,0.882259,0.614363500802,0.023,0.977,0.0
0.09890109890109891,0.2903225806451613,1.5640965,0.581719799265,0.008,0.992,0.0,0.923326,0.652712442826,0.0235,0.9765,0.0
0.09890109890109891,0.3333333333333333,1.61268,0.613543446847,0.013,0.987,0.0,0.9463985,0.667379295089,0.0205,0.9795,0.0
0.09890109890109891,0.37931034482758624,1.635019,0.616003361177,0.007,0.993,0.0,0.958661,0.668868320906,0.0265,0.9735,0.0
0.09890109890109891,0.42857142857142866,1.666492,0.660169812531,0.0105,0.9895,0.0,1.0174915,0.756017792922,0.0265,0.9735,0.0
0.09890109890109891,0.48148148148148145,1.726619,0.681851470811,0.0165,0.9835,0.0,1.0511955,0.757319559919,0.0305,0.9695,0.0
0.09890109890109891,0.5384615384615384,1.7897135,0.722853748759,0.011,0.989,0.0,1.0603895,0.750535026738,0.029,0.971,0.0
0.09890109890109891,0.6,1.85585,0.773384683559,0.013,0.987,0.0,1.099295,0.814708592241,0.036,0.964,0.0
0.09890109890109891,0.6666666666666667,1.8760635,0.763772165584,0.018,0.982,0.0,1.1492605,0.828543869289,0.0365,0.9635,0.0
0.09890109890109891,0.7391304347826089,1.95725,0.82086398124,0.018,0.982,0.0,1.1750235,0.876868622794,0.037,0.963,0.0
0.09890109890109891,0.8181818181818181,1.996199,0.843913915292,0.029,0.971,0.0,1.270809,0.919965695729,0.0415,0.9585,0.0
0.09890109890109891,0.904761904761905,2.0815925,0.936005286147,0.03,0.97,0.0,1.300112,0.962872360235,0.0455,0.9545,0.0
0.09890109890109891,1.0,2.1450365,0.934642282529,0.0345,0.9655,0.0,1.3332825,0.955163706265,0.0445,0.9555,0.0
0.09890109890109891,1.105263157894737,2.240986,0.984069878781,0.04,0.96,0.0,1.3753945,1.04022073373,0.046,0.954,0.0
0.09890109890109891,1.2222222222222225,2.332851,1.06244267639,0.047,0.953,0.0,1.436157,1.08869374137,0.061,0.939,0.0
0.09890109890109891,1.352941176470588,2.407438,1.15775857329,0.043,0.957,0.0,1.5279175,1.12271264602,0.058,0.942,0.0
0.09890109890109891,1.5000000000000007,2.552951,1.22227679191,0.0555,0.9445,0.0,1.600539,1.26405541134,0.0625,0.9375,0.0
0.09890109890109891,1.6666666666666667,2.624969,1.25290919475,0.0725,0.9275,0.0,1.736958,1.28925725323,0.073,0.927,0.0
0.09890109890109891,1.8571428571428574,2.821117,1.44182391635,0.078,0.922,0.0,1.8143415,1.49273747327,0.084,0.916,0.0
0.09890109890109891,2.0769230769230775,2.97269,1.55666814005,0.079,0.921,0.0,1.9512395,1.58062339545,0.09,0.91,0.0
0.09890109890109891,2.333333333333334,3.1615865,1.72494436378,0.092,0.908,0.0,2.058011,1.56374281752,0.1015,0.8985,0.0
0.09890109890109891,2.6363636363636376,3.2702785,1.7873113093,0.1035,0.8965,0.0,2.25533,1.79705879339,0.1015,0.8985,0.0
0.09890109890109891,3.0,3.5537733487,1.92883766555,0.148,0.851,0.001,2.3967591002,1.9078761753,0.1375,0.861,0.0015
0.09890109890109891,3.444444444444445,3.77202875991,2.16161565095,0.166,0.8315,0.0025,2.6061425,2.06756065744,0.165,0.835,0.0
0.09890109890109891,4.000000000000001,4.10402223285,2.3740015488,0.2005,0.796,0.0035,2.80053223787,2.15359630453,0.188,0.8085,0.0035
0.09890109890109891,4.714285714285716,4.45524944416,2.60891846972,0.2275,0.766,0.0065,3.15696321322,2.54130435245,0.244,0.75,0.006
0.09890109890109891,5.6666666666666705,4.78323763914,2.76235492892,0.2735,0.7145,0.012,3.23712968326,2.5792939223,0.297,0.6985,0.0045
0.09890109890109891,7.0,5.15788143917,2.93893135212,0.3515,0.6225,0.026,3.53460583214,2.69252431027,0.3615,0.623,0.0155
0.12994350282485875,0.14285714285714285,1.429171,0.51601502455,0.005,0.995,0.0,0.819444,0.559111100097,0.023,0.977,0.0
0.12994350282485875,0.17647058823529413,1.461327,0.541469726092,0.004,0.996,0.0,0.840985,0.626192270855,0.023,0.977,0.0
0.12994350282485875,0.21212121212121213,1.507174,0.558429738669,0.0085,0.9915,0.0,0.8606655,0.6253302797,0.0235,0.9765,0.0
0.12994350282485875,0.25,1.506708,0.543815355882,0.0075,0.9925,0.0,0.8989455,0.673919153145,0.0305,0.9695,0.0
0.12994350282485875,0.2903225806451613,1.590582,0.591228510749,0.006,0.994,0.0,0.9224775,0.6637250908,0.031,0.969,0.0
0.12994350282485875,0.3333333333333333,1.620032,0.629432081493,0.0075,0.9925,0.0,0.97647,0.70012994415,0.0215,0.9785,0.0
0.12994350282485875,0.37931034482758624,1.6361375,0.628614140933,0.012,0.988,0.0,1.003542,0.730922133871,0.0335,0.9665,0.0
0.12994350282485875,0.42857142857142866,1.665441,0.663611171669,0.011,0.989,0.0,1.003208,0.715133038349,0.0355,0.9645,0.0
0.12994350282485875,0.48148148148148145,1.7325725,0.68724444171,0.0155,0.9845,0.0,1.028121,0.768733767185,0.036,0.964,0.0
0.12994350282485875,0.5384615384615384,1.7450275,0.710963860416,0.0195,0.9805,0.0,1.0700195,0.777898969026,0.029,0.971,0.0
0.12994350282485875,0.6,1.818276,0.7119367656,0.0185,0.9815,0.0,1.115442,0.785908101598,0.0355,0.9645,0.0
0.12994350282485875,0.6666666666666667,1.8387995,0.753748169778,0.022,0.978,0.0,1.118325,0.804352036395,0.0435,0.9565,0.0
0.12994350282485875,0.7391304347826089,1.9467825,0.82606568808,0.0235,0.9765,0.0,1.209119,0.895214732992,0.0425,0.9575,0.0
0.12994350282485875,0.8181818181818181,1.971249,0.848474212046,0.0275,0.9725,0.0,1.2457535,0.949218434558,0.04,0.96,0.0
0.12994350282485875,0.904761904761905,2.0935825,0.937411773172,0.036,0.964,0.0,1.310519,1.00848333125,0.053,0.947,0.0
0.12994350282485875,1.0,2.126488,0.946964736642,0.035,0.965,0.0,1.35314,1.00634217521,0.051,0.949,0.0
0.12994350282485875,1.105263157894737,2.207259,0.987406912625,0.0445,0.9555,0.0,1.410099,1.0775957467,0.0575,0.9425,0.0
0.12994350282485875,1.2222222222222225,2.304385,1.0527818174,0.0395,0.9605,0.0,1.4793225,1.13983179334,0.0645,0.9355,0.0
