#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.06951871657754011,0.48148148148148145,1.7015605,0.648578428322,0.249,0.751,0.0,1.2854785,1.03798082904,0.3395,0.6605,0.0
0.06951871657754011,0.5384615384615384,1.702813,0.646157457984,0.304,0.696,0.0,1.2663215,1.0949535155,0.381,0.619,0.0
0.06951871657754011,0.6,1.727378,0.658290646756,0.3485,0.6515,0.0,1.2378075,1.06092347192,0.44,0.56,0.0
0.06951871657754011,0.6666666666666667,1.7208545,0.692400743571,0.3925,0.6075,0.0,1.269459,1.11277681215,0.489,0.511,0.0
0.06951871657754011,0.7391304347826089,1.704533,0.684865656614,0.4745,0.5255,0.0,1.255952,1.10888055289,0.5015,0.4985,0.0
0.06951871657754011,0.8181818181818181,1.6744385,0.674264574664,0.5145,0.4855,0.0,1.223215,1.11055563693,0.571,0.429,0.0
0.06951871657754011,0.904761904761905,1.6518305,0.69266655641,0.5815,0.4185,0.0,1.182345,1.05249983715,0.6035,0.3965,0.0
0.06951871657754011,1.0,1.612477,0.662671315506,0.637,0.363,0.0,1.1498225,1.10263681692,0.652,0.348,0.0
0.06951871657754011,1.105263157894737,1.5903955,0.695674945178,0.666,0.334,0.0,1.1316065,1.07135386793,0.687,0.313,0.0
0.06951871657754011,1.2222222222222225,1.590181,0.686036194759,0.7045,0.2955,0.0,1.084628,1.06239550479,0.733,0.267,0.0
0.06951871657754011,1.352941176470588,1.5422735,0.704784464181,0.7595,0.2405,0.0,1.082114,1.03478172576,0.745,0.255,0.0
0.06951871657754011,1.5000000000000007,1.48604,0.685213770391,0.8025,0.1975,0.0,1.0133245,0.998076490599,0.7915,0.2085,0.0
0.06951871657754011,1.6666666666666667,1.4268745,0.669352741569,0.845,0.155,0.0,0.96855,0.958504963527,0.813,0.187,0.0
0.06951871657754011,1.8571428571428574,1.4237225,0.700978062366,0.8635,0.1365,0.0,0.978454,1.0032861479,0.8325,0.1675,0.0
0.06951871657754011,2.0769230769230775,1.347382,0.682853045294,0.889,0.111,0.0,0.8896625,0.892023349987,0.86,0.14,0.0
0.06951871657754011,2.333333333333334,1.299123,0.671005740236,0.918,0.082,0.0,0.813375,0.832336765951,0.891,0.109,0.0
0.06951871657754011,2.6363636363636376,1.2553085,0.65390182887,0.9425,0.0575,0.0,0.8015585,0.834537712037,0.9045,0.0955,0.0
