#f1, m1, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.9000000000000004,4.8,0.788517,0.209390067913,0.8855,0.1145,0.0,0.5168625,0.449164701148,0.7095,0.2905,0.0
2.9000000000000004,4.9,0.773072,0.204806762073,0.8905,0.1095,0.0,0.5050675,0.426152423003,0.725,0.275,0.0
2.9000000000000004,5.0,0.7718585,0.203010316401,0.878,0.122,0.0,0.4882125,0.424351999893,0.7165,0.2835,0.0
3.1,0.5,4.51805327107,2.61689329008,0.7285,0.26,0.0115,3.3023283341,2.56420094749,0.758,0.2315,0.0105
3.1,0.6,3.81581847369,2.18718543914,0.7775,0.219,0.0035,3.00907629219,2.37615122476,0.7765,0.2205,0.003
3.1,0.7,3.36361724449,1.87607404881,0.7625,0.237,0.0005,2.66251821944,2.13117610037,0.817,0.1815,0.0015
3.1,0.8,2.9593235,1.53724105169,0.7885,0.2115,0.0,2.43453420741,1.98997584262,0.81,0.1895,0.0005
3.1,0.9,2.667178,1.31415792761,0.792,0.208,0.0,2.2418008517,1.77180253735,0.8135,0.186,0.0005
3.1,1.0,2.406099,1.15232766019,0.8005,0.1995,0.0,2.08268433768,1.67646842465,0.818,0.1815,0.0005
3.1,1.1,2.253137,0.985510433713,0.8095,0.1905,0.0,1.872729,1.48939373021,0.822,0.178,0.0
3.1,1.2000000000000002,2.1074355,0.877129189312,0.833,0.167,0.0,1.777969,1.47451085715,0.8055,0.1945,0.0
3.1,1.3,1.9787835,0.814261925203,0.8205,0.1795,0.0,1.678579,1.36092373577,0.815,0.185,0.0
3.1,1.4,1.8758405,0.745983001915,0.8215,0.1785,0.0,1.5776575,1.328857799,0.814,0.186,0.0
3.1,1.5,1.8144205,0.709136673254,0.8265,0.1735,0.0,1.4893715,1.1614556976,0.83,0.17,0.0
3.1,1.6,1.6899815,0.610650890669,0.8255,0.1745,0.0,1.4323115,1.14279856048,0.8105,0.1895,0.0
3.1,1.7000000000000002,1.614021,0.600331855402,0.8495,0.1505,0.0,1.3188495,1.11880055488,0.8245,0.1755,0.0
3.1,1.8,1.538629,0.559520006581,0.8475,0.1525,0.0,1.2869935,1.05040664191,0.812,0.188,0.0
3.1,1.9000000000000001,1.4838385,0.515383472465,0.8525,0.1475,0.0,1.2075355,0.960693018764,0.808,0.192,0.0
3.1,2.0,1.4267275,0.492359297871,0.8535,0.1465,0.0,1.176042,0.954070283605,0.807,0.193,0.0
3.1,2.1,1.380088,0.470452643383,0.846,0.154,0.0,1.1025925,0.936177409063,0.8015,0.1985,0.0
3.1,2.2,1.3492555,0.472185191278,0.8665,0.1335,0.0,1.073252,0.866264440208,0.779,0.221,0.0
3.1,2.3,1.294404,0.421029997473,0.857,0.143,0.0,0.9949335,0.794823340816,0.8,0.2,0.0
3.1,2.4000000000000004,1.247524,0.409915235582,0.865,0.135,0.0,1.007293,0.854948941303,0.7665,0.2335,0.0
3.1,2.5,1.2335375,0.398013652233,0.8735,0.1265,0.0,0.9522345,0.759275063382,0.782,0.218,0.0
3.1,2.6,1.2040945,0.395915838112,0.854,0.146,0.0,0.9609325,0.789814788486,0.794,0.206,0.0
3.1,2.7,1.165663,0.363831711331,0.8555,0.1445,0.0,0.891947,0.752625897812,0.7805,0.2195,0.0
3.1,2.8000000000000003,1.1217115,0.344623964768,0.868,0.132,0.0,0.866375,0.725931574812,0.7705,0.2295,0.0
3.1,2.9000000000000004,1.1081805,0.33741266816,0.8585,0.1415,0.0,0.851705,0.734427210356,0.76,0.24,0.0
3.1,3.0,1.0836515,0.323237838321,0.8675,0.1325,0.0,0.8083435,0.663249537866,0.756,0.244,0.0
3.1,3.1,1.045297,0.311132378269,0.8775,0.1225,0.0,0.76991,0.624192634859,0.7685,0.2315,0.0
3.1,3.2,1.034065,0.306118836572,0.859,0.141,0.0,0.777763,0.63442475471,0.7785,0.2215,0.0
3.1,3.3000000000000003,1.0061315,0.295180331377,0.8725,0.1275,0.0,0.724548,0.591620477133,0.759,0.241,0.0
3.1,3.4000000000000004,0.991787,0.280790716213,0.876,0.124,0.0,0.6922795,0.575074078314,0.7415,0.2585,0.0
3.1,3.5,0.973667,0.277460672638,0.8685,0.1315,0.0,0.7066735,0.5947172943,0.7535,0.2465,0.0
3.1,3.6,0.9559835,0.269724365108,0.877,0.123,0.0,0.6689045,0.555331219791,0.7695,0.2305,0.0
3.1,3.7,0.929442,0.248969086555,0.8815,0.1185,0.0,0.667443,0.572143985106,0.758,0.242,0.0
3.1,3.8000000000000003,0.9275855,0.255328092246,0.871,0.129,0.0,0.6471835,0.551185126457,0.752,0.248,0.0
3.1,3.9000000000000004,0.897748,0.250737233441,0.867,0.133,0.0,0.6191075,0.515627049945,0.74,0.26,0.0
3.1,4.0,0.9033455,0.253547477444,0.8855,0.1145,0.0,0.6119825,0.512561737864,0.7365,0.2635,0.0
3.1,4.1,0.8913945,0.24309171195,0.8865,0.1135,0.0,0.600922,0.519780134491,0.722,0.278,0.0
3.1,4.2,0.8648495,0.231450956334,0.898,0.102,0.0,0.598864,0.514472735326,0.7495,0.2505,0.0
3.1,4.300000000000001,0.8552715,0.224136863072,0.8915,0.1085,0.0,0.584291,0.489803300225,0.748,0.252,0.0
3.1,4.4,0.8446625,0.228100359099,0.8835,0.1165,0.0,0.564788,0.485194021855,0.744,0.256,0.0
3.1,4.5,0.822308,0.211827574406,0.891,0.109,0.0,0.5564425,0.448138688311,0.7525,0.2475,0.0
3.1,4.6000000000000005,0.807753,0.214033179983,0.894,0.106,0.0,0.548947,0.479667672476,0.719,0.281,0.0
3.1,4.7,0.805315,0.213785863438,0.8865,0.1135,0.0,0.5312685,0.450865401333,0.7235,0.2765,0.0
3.1,4.8,0.803355,0.208640476486,0.8825,0.1175,0.0,0.533049,0.447969410723,0.733,0.267,0.0
3.1,4.9,0.7785865,0.206839351496,0.879,0.121,0.0,0.5206215,0.460470047922,0.7165,0.2835,0.0
3.1,5.0,0.7686415,0.196830953891,0.899,0.101,0.0,0.510257,0.436165320504,0.733,0.267,0.0
3.3000000000000003,0.5,4.52755673369,2.58577422137,0.7305,0.261,0.0085,3.35583528164,2.5488659748,0.7785,0.214,0.0075
3.3000000000000003,0.6,3.8777757004,2.24165254003,0.7565,0.2425,0.001,2.99720772516,2.3602428654,0.794,0.2015,0.0045
3.3000000000000003,0.7,3.3356245,1.81296062995,0.768,0.232,0.0,2.67808196111,2.15298405121,0.792,0.2055,0.0025
3.3000000000000003,0.8,2.956271,1.51683176228,0.7825,0.2175,0.0,2.42495301102,1.96377003371,0.824,0.1755,0.0005
3.3000000000000003,0.9,2.682905,1.30466768102,0.815,0.185,0.0,2.2696735,1.85790310797,0.811,0.189,0.0
3.3000000000000003,1.0,2.42611,1.14279791356,0.8115,0.1885,0.0,2.120252,1.71605938864,0.826,0.174,0.0
3.3000000000000003,1.1,2.26524,1.01953547352,0.823,0.177,0.0,1.9563635,1.57073279435,0.816,0.184,0.0
3.3000000000000003,1.2000000000000002,2.101045,0.908671624232,0.8195,0.1805,0.0,1.7983965,1.42327196972,0.819,0.181,0.0
3.3000000000000003,1.3,1.9468295,0.829334976993,0.8265,0.1735,0.0,1.63696378357,1.30013633139,0.8165,0.183,0.0005
3.3000000000000003,1.4,1.882742,0.735088100471,0.8405,0.1595,0.0,1.583874,1.32005914865,0.827,0.173,0.0
3.3000000000000003,1.5,1.7970315,0.725656743374,0.844,0.156,0.0,1.4904775,1.1932951577,0.8065,0.1935,0.0
3.3000000000000003,1.6,1.660003,0.619522602412,0.8515,0.1485,0.0,1.4325295,1.16878944248,0.816,0.184,0.0
3.3000000000000003,1.7000000000000002,1.628389,0.613162860269,0.8385,0.1615,0.0,1.378343,1.14590600297,0.8235,0.1765,0.0
3.3000000000000003,1.8,1.556839,0.580073161424,0.8315,0.1685,0.0,1.284301,1.06479059857,0.8135,0.1865,0.0
3.3000000000000003,1.9000000000000001,1.502767,0.547765959848,0.85,0.15,0.0,1.217876,0.986636931707,0.7955,0.2045,0.0
3.3000000000000003,2.0,1.4301105,0.509746772398,0.876,0.124,0.0,1.1303065,0.901907999062,0.793,0.207,0.0
3.3000000000000003,2.1,1.3877185,0.471252628304,0.8495,0.1505,0.0,1.1302835,0.884766442913,0.8,0.2,0.0
3.3000000000000003,2.2,1.351372,0.465830158925,0.857,0.143,0.0,1.0500215,0.86041373379,0.7995,0.2005,0.0
3.3000000000000003,2.3,1.305294,0.440045850287,0.8555,0.1445,0.0,1.0324415,0.846297131836,0.775,0.225,0.0
3.3000000000000003,2.4000000000000004,1.2673705,0.415312145082,0.8585,0.1415,0.0,1.0271995,0.843949012892,0.8055,0.1945,0.0
3.3000000000000003,2.5,1.2344615,0.390800504241,0.8595,0.1405,0.0,0.950823,0.776241984555,0.792,0.208,0.0
3.3000000000000003,2.6,1.182332,0.37152034029,0.871,0.129,0.0,0.908103,0.760575572835,0.7715,0.2285,0.0
3.3000000000000003,2.7,1.160102,0.3559620886,0.868,0.132,0.0,0.877279,0.724872039425,0.763,0.237,0.0
3.3000000000000003,2.8000000000000003,1.128053,0.355670119969,0.87,0.13,0.0,0.855438,0.710484301638,0.7925,0.2075,0.0
3.3000000000000003,2.9000000000000004,1.1041305,0.335618417642,0.8835,0.1165,0.0,0.8119025,0.679680427874,0.762,0.238,0.0
3.3000000000000003,3.0,1.0837885,0.323749700387,0.8705,0.1295,0.0,0.791906,0.641165422717,0.778,0.222,0.0
3.3000000000000003,3.1,1.0434655,0.311762561269,0.872,0.128,0.0,0.8159765,0.681284755699,0.764,0.236,0.0
3.3000000000000003,3.2,1.043199,0.298602293608,0.873,0.127,0.0,0.756315,0.655626955713,0.7675,0.2325,0.0
3.3000000000000003,3.3000000000000003,1.029285,0.296020612217,0.8665,0.1335,0.0,0.773548,0.656729328406,0.763,0.237,0.0
3.3000000000000003,3.4000000000000004,0.9964525,0.286015443358,0.8805,0.1195,0.0,0.743924,0.617609095728,0.7665,0.2335,0.0
3.3000000000000003,3.5,0.979795,0.28966896514,0.89,0.11,0.0,0.69894,0.570405570753,0.7675,0.2325,0.0
3.3000000000000003,3.6,0.9507235,0.271256711299,0.879,0.121,0.0,0.6756715,0.548878555026,0.761,0.239,0.0
3.3000000000000003,3.7,0.9437145,0.263303682119,0.87,0.13,0.0,0.666165,0.556110426774,0.748,0.252,0.0
3.3000000000000003,3.8000000000000003,0.9375335,0.258765042965,0.89,0.11,0.0,0.671324,0.566216169292,0.7545,0.2455,0.0
3.3000000000000003,3.9000000000000004,0.912713,0.245579101422,0.888,0.112,0.0,0.64612,0.552440152708,0.749,0.251,0.0
3.3000000000000003,4.0,0.9007065,0.241042610966,0.8795,0.1205,0.0,0.6393825,0.567631534113,0.7365,0.2635,0.0
3.3000000000000003,4.1,0.872419,0.240932805001,0.898,0.102,0.0,0.596013,0.49069004681,0.733,0.267,0.0
3.3000000000000003,4.2,0.854936,0.233601136826,0.897,0.103,0.0,0.6126165,0.522076361273,0.7375,0.2625,0.0
3.3000000000000003,4.300000000000001,0.858749,0.233497393322,0.8995,0.1005,0.0,0.5876985,0.497967723415,0.744,0.256,0.0
3.3000000000000003,4.4,0.843503,0.227625472933,0.896,0.104,0.0,0.554437,0.474408070007,0.72,0.28,0.0
3.3000000000000003,4.5,0.8209055,0.208210656152,0.895,0.105,0.0,0.5444955,0.466484364638,0.7345,0.2655,0.0
3.3000000000000003,4.6000000000000005,0.815447,0.217614211398,0.8965,0.1035,0.0,0.5488375,0.47069854184,0.7185,0.2815,0.0
3.3000000000000003,4.7,0.8055215,0.207155102204,0.892,0.108,0.0,0.521821,0.437802448909,0.7365,0.2635,0.0
3.3000000000000003,4.8,0.804133,0.210873368363,0.887,0.113,0.0,0.5303815,0.474739004064,0.7085,0.2915,0.0
3.3000000000000003,4.9,0.770236,0.202151947523,0.9005,0.0995,0.0,0.5108045,0.443940605589,0.7275,0.2725,0.0
3.3000000000000003,5.0,0.774849,0.200507474114,0.9155,0.0845,0.0,0.494016,0.440474405033,0.702,0.298,0.0
3.5,0.5,4.53671855677,2.65700087944,0.724,0.265,0.011,3.43358963255,2.6748907566,0.7585,0.235,0.0065
3.5,0.6,3.81384753006,2.14696322492,0.7595,0.239,0.0015,3.01012072084,2.39548899604,0.7875,0.2075,0.005
3.5,0.7,3.26795787876,1.80181379148,0.772,0.2275,0.0005,2.67207256713,2.21121060762,0.7995,0.2,0.0005
3.5,0.8,2.9325825,1.49293046279,0.7845,0.2155,0.0,2.47329622946,1.96799814074,0.817,0.1825,0.0005
3.5,0.9,2.669231,1.27144932521,0.799,0.201,0.0,2.2870735,1.86420566324,0.8155,0.1845,0.0
3.5,1.0,2.453937,1.16076020371,0.808,0.192,0.0,2.08807319038,1.70362693196,0.809,0.19,0.001
3.5,1.1,2.2389825,1.00633740691,0.8175,0.1825,0.0,1.88986200701,1.5372427879,0.826,0.1735,0.0005
3.5,1.2000000000000002,2.0880955,0.877814601867,0.8155,0.1845,0.0,1.819022,1.54329698321,0.8245,0.1755,0.0
3.5,1.3,2.001938,0.853176554195,0.815,0.185,0.0,1.698682,1.35473907001,0.826,0.174,0.0
3.5,1.4,1.8894845,0.757885202281,0.8325,0.1675,0.0,1.6052965,1.29710960307,0.8215,0.1785,0.0
3.5,1.5,1.794958,0.724516996227,0.834,0.166,0.0,1.517251,1.18446801929,0.8015,0.1985,0.0
3.5,1.6,1.7182495,0.678980849339,0.8395,0.1605,0.0,1.453232,1.19407561081,0.8185,0.1815,0.0
3.5,1.7000000000000002,1.589259,0.561996579338,0.847,0.153,0.0,1.376884,1.1219359869,0.7925,0.2075,0.0
3.5,1.8,1.545069,0.536972363499,0.839,0.161,0.0,1.2967495,1.08656277784,0.81,0.19,0.0
3.5,1.9000000000000001,1.485837,0.522500953623,0.857,0.143,0.0,1.2002125,0.984247319106,0.81,0.19,0.0
3.5,2.0,1.4255935,0.490185950453,0.851,0.149,0.0,1.1945085,0.983455955734,0.8105,0.1895,0.0
3.5,2.1,1.390277,0.485068591075,0.8665,0.1335,0.0,1.1087185,0.876937293016,0.81,0.19,0.0
3.5,2.2,1.349586,0.45607557782,0.858,0.142,0.0,1.0670065,0.874286199098,0.8055,0.1945,0.0
3.5,2.3,1.3058135,0.428329657235,0.856,0.144,0.0,1.075367,0.880609681997,0.7895,0.2105,0.0
3.5,2.4000000000000004,1.2614875,0.409542367941,0.8635,0.1365,0.0,0.995451,0.823096371879,0.7955,0.2045,0.0
3.5,2.5,1.225458,0.390208285147,0.874,0.126,0.0,0.9866995,0.842256358993,0.8085,0.1915,0.0
3.5,2.6,1.197485,0.37456870489,0.88,0.12,0.0,0.9217005,0.762468136132,0.7835,0.2165,0.0
3.5,2.7,1.162106,0.35923033675,0.875,0.125,0.0,0.9021895,0.76045102985,0.774,0.226,0.0
3.5,2.8000000000000003,1.1254055,0.344314365259,0.8685,0.1315,0.0,0.866564,0.706563307587,0.7775,0.2225,0.0
3.5,2.9000000000000004,1.1102725,0.337378975384,0.8885,0.1115,0.0,0.8211305,0.652185392884,0.7705,0.2295,0.0
3.5,3.0,1.083656,0.326821384875,0.874,0.126,0.0,0.82281,0.673984457192,0.7605,0.2395,0.0
3.5,3.1,1.0573525,0.317397293992,0.887,0.113,0.0,0.7857045,0.654846654336,0.7905,0.2095,0.0
3.5,3.2,1.037377,0.300462442213,0.9025,0.0975,0.0,0.7875925,0.658050638077,0.766,0.234,0.0
3.5,3.3000000000000003,1.0247925,0.305288810875,0.8865,0.1135,0.0,0.7455285,0.614994940552,0.757,0.243,0.0
3.5,3.4000000000000004,0.9926015,0.280450893137,0.8835,0.1165,0.0,0.736148,0.620765344642,0.76,0.24,0.0
3.5,3.5,0.9899025,0.286299617773,0.884,0.116,0.0,0.717199,0.609540845968,0.752,0.248,0.0
3.5,3.6,0.954354,0.264322461414,0.8855,0.1145,0.0,0.6765455,0.571051888861,0.742,0.258,0.0
3.5,3.7,0.949843,0.26696228921,0.883,0.117,0.0,0.6742465,0.562825281939,0.7575,0.2425,0.0
3.5,3.8000000000000003,0.937177,0.257461186675,0.904,0.096,0.0,0.6514195,0.5714793226,0.7435,0.2565,0.0
3.5,3.9000000000000004,0.918297,0.254775720076,0.879,0.121,0.0,0.672674,0.567021951318,0.744,0.256,0.0
3.5,4.0,0.9056365,0.250094820137,0.8915,0.1085,0.0,0.6422015,0.548949891208,0.74,0.26,0.0
3.5,4.1,0.8842945,0.232314348455,0.888,0.112,0.0,0.608021,0.530822490247,0.7365,0.2635,0.0
3.5,4.2,0.8675515,0.235748992164,0.882,0.118,0.0,0.6109745,0.530790183128,0.7555,0.2445,0.0
3.5,4.300000000000001,0.852386,0.227556874231,0.8985,0.1015,0.0,0.5942705,0.510785895604,0.743,0.257,0.0
3.5,4.4,0.83633,0.218698915437,0.8905,0.1095,0.0,0.574552,0.474033585352,0.7505,0.2495,0.0
3.5,4.5,0.829557,0.22011226388,0.8915,0.1085,0.0,0.577833,0.478620530333,0.73,0.27,0.0
3.5,4.6000000000000005,0.8202215,0.217626390163,0.8955,0.1045,0.0,0.544076,0.454695730667,0.746,0.254,0.0
3.5,4.7,0.8189875,0.209735266061,0.887,0.113,0.0,0.541971,0.453254257568,0.74,0.26,0.0
3.5,4.8,0.790926,0.209156316914,0.894,0.106,0.0,0.5405385,0.466798980031,0.7235,0.2765,0.0
3.5,4.9,0.7880645,0.201809628833,0.9025,0.0975,0.0,0.5154845,0.439554097005,0.739,0.261,0.0
3.5,5.0,0.785575,0.203622687628,0.8905,0.1095,0.0,0.5137415,0.458994818955,0.7305,0.2695,0.0
3.7,0.5,4.43909931147,2.52511032967,0.7205,0.2695,0.01,3.38217761962,2.6574419412,0.7755,0.2185,0.006
3.7,0.6,3.80241081228,2.12063861668,0.7595,0.2385,0.002,3.04889518976,2.38795377585,0.794,0.2,0.006
3.7,0.7,3.2977205,1.82193736606,0.7625,0.2375,0.0,2.65961843325,2.08346399913,0.807,0.1915,0.0015
3.7,0.8,2.9573585,1.50174187176,0.791,0.209,0.0,2.41830856072,1.97366195765,0.7975,0.1995,0.003
3.7,0.9,2.6324825,1.30895546581,0.7995,0.2005,0.0,2.33279986345,1.88068023411,0.8185,0.1805,0.001
3.7,1.0,2.4231345,1.13765504724,0.7965,0.2035,0.0,2.142933,1.68856137564,0.8135,0.1865,0.0
3.7,1.1,2.263354,1.0164308499,0.8075,0.1925,0.0,1.926162,1.51695741519,0.814,0.186,0.0
3.7,1.2000000000000002,2.0999955,0.915001715422,0.818,0.182,0.0,1.8237205,1.4990414185,0.825,0.175,0.0
3.7,1.3,2.012839,0.82692880174,0.82,0.18,0.0,1.6725105,1.28760724624,0.819,0.181,0.0
3.7,1.4,1.9150955,0.779423635514,0.8305,0.1695,0.0,1.548444,1.28081356654,0.8325,0.1675,0.0
3.7,1.5,1.7821195,0.688259257923,0.835,0.165,0.0,1.4693765,1.1590015857,0.813,0.187,0.0
3.7,1.6,1.7154315,0.648040764683,0.8405,0.1595,0.0,1.408847,1.1439820621,0.8195,0.1805,0.0
3.7,1.7000000000000002,1.6144845,0.596315854266,0.843,0.157,0.0,1.3561665,1.11716105675,0.8165,0.1835,0.0
3.7,1.8,1.553017,0.558383427056,0.8375,0.1625,0.0,1.277331,1.0431399092,0.8195,0.1805,0.0
3.7,1.9000000000000001,1.5036545,0.540667616048,0.8465,0.1535,0.0,1.2220225,1.00606737411,0.805,0.195,0.0
3.7,2.0,1.441401,0.516357908658,0.8525,0.1475,0.0,1.1906255,0.964990788912,0.797,0.203,0.0
3.7,2.1,1.400304,0.479050926662,0.8465,0.1535,0.0,1.1540495,0.875142891149,0.818,0.182,0.0
3.7,2.2,1.350689,0.462013564409,0.8635,0.1365,0.0,1.0655515,0.900908452985,0.804,0.196,0.0
3.7,2.3,1.291265,0.42091743436,0.855,0.145,0.0,1.0639,0.855155301831,0.7935,0.2065,0.0
3.7,2.4000000000000004,1.2525365,0.407854381643,0.866,0.134,0.0,1.0064875,0.816485080786,0.795,0.205,0.0
3.7,2.5,1.223479,0.397487328158,0.86,0.14,0.0,0.9856835,0.812164300742,0.7975,0.2025,0.0
3.7,2.6,1.1874055,0.367933037813,0.8515,0.1485,0.0,0.9581375,0.796468258471,0.7845,0.2155,0.0
3.7,2.7,1.1945995,0.372338015703,0.87,0.13,0.0,0.9110855,0.747589286324,0.7925,0.2075,0.0
3.7,2.8000000000000003,1.144958,0.359084927849,0.8815,0.1185,0.0,0.888462,0.756792023857,0.7835,0.2165,0.0
3.7,2.9000000000000004,1.113723,0.335253933342,0.8715,0.1285,0.0,0.8805825,0.737995509259,0.798,0.202,0.0
3.7,3.0,1.0940485,0.331528790782,0.8785,0.1215,0.0,0.8481775,0.71169534043,0.786,0.214,0.0
3.7,3.1,1.063288,0.318869312536,0.869,0.131,0.0,0.8235035,0.667650521603,0.777,0.223,0.0
3.7,3.2,1.040776,0.311618843015,0.8745,0.1255,0.0,0.778568,0.663150622161,0.7795,0.2205,0.0
3.7,3.3000000000000003,1.02003,0.297569134207,0.8695,0.1305,0.0,0.784162,0.646352879648,0.768,0.232,0.0
3.7,3.4000000000000004,1.0001705,0.287509351062,0.889,0.111,0.0,0.750677,0.622617340036,0.76,0.24,0.0
3.7,3.5,0.971853,0.274904652968,0.8895,0.1105,0.0,0.734414,0.60416576002,0.7705,0.2295,0.0
3.7,3.6,0.96543,0.273056813494,0.8855,0.1145,0.0,0.712323,0.583988854427,0.7415,0.2585,0.0
3.7,3.7,0.937064,0.264371375342,0.8915,0.1085,0.0,0.6804805,0.575688632864,0.768,0.232,0.0
3.7,3.8000000000000003,0.9336225,0.249704483024,0.8835,0.1165,0.0,0.64837,0.540501789501,0.753,0.247,0.0
3.7,3.9000000000000004,0.9165975,0.251997151389,0.891,0.109,0.0,0.6268955,0.528084249189,0.755,0.245,0.0
3.7,4.0,0.8973935,0.237639634693,0.8875,0.1125,0.0,0.651596,0.551834023635,0.735,0.265,0.0
3.7,4.1,0.8829105,0.237686539013,0.884,0.116,0.0,0.619214,0.494079442378,0.751,0.249,0.0
3.7,4.2,0.870743,0.236750260983,0.889,0.111,0.0,0.610866,0.5209898397,0.7665,0.2335,0.0
3.7,4.300000000000001,0.8560115,0.230246857807,0.885,0.115,0.0,0.578005,0.475094516918,0.739,0.261,0.0
3.7,4.4,0.8477835,0.219544263835,0.9035,0.0965,0.0,0.5646225,0.476663768126,0.747,0.253,0.0
3.7,4.5,0.8379545,0.223332626128,0.8955,0.1045,0.0,0.5732255,0.487620215905,0.736,0.264,0.0
3.7,4.6000000000000005,0.818808,0.218188636704,0.8975,0.1025,0.0,0.5519055,0.468106611663,0.7425,0.2575,0.0
3.7,4.7,0.811499,0.213501741502,0.9035,0.0965,0.0,0.5638765,0.466690915996,0.7325,0.2675,0.0
3.7,4.8,0.797548,0.207795321502,0.8945,0.1055,0.0,0.526627,0.438757862447,0.7235,0.2765,0.0
3.7,4.9,0.7822285,0.201304912895,0.908,0.092,0.0,0.5182675,0.413917871703,0.7495,0.2505,0.0
3.7,5.0,0.7797535,0.196386061258,0.912,0.088,0.0,0.5125165,0.430440942601,0.7375,0.2625,0.0
3.9000000000000004,0.5,4.46841337471,2.57955928259,0.729,0.2625,0.0085,3.37155995951,2.62825763113,0.7535,0.2385,0.008
3.9000000000000004,0.6,3.76541103316,2.09656718836,0.7335,0.2645,0.002,2.97251440439,2.40014055456,0.787,0.208,0.005
3.9000000000000004,0.7,3.38045840882,1.84761597635,0.7655,0.234,0.0005,2.71501541968,2.20102867685,0.7855,0.2125,0.002
3.9000000000000004,0.8,2.9305355,1.47041006872,0.7975,0.2025,0.0,2.54873907315,2.12556434861,0.801,0.1985,0.0005
3.9000000000000004,0.9,2.701266,1.30531423745,0.7865,0.2135,0.0,2.2710375,1.87136569098,0.8185,0.1815,0.0
3.9000000000000004,1.0,2.458533,1.12654102114,0.8135,0.1865,0.0,2.0954245,1.68309074473,0.819,0.181,0.0
3.9000000000000004,1.1,2.260568,1.00808806362,0.812,0.188,0.0,1.8926015,1.50503793875,0.798,0.202,0.0
3.9000000000000004,1.2000000000000002,2.101124,0.901684321966,0.8155,0.1845,0.0,1.76193001503,1.36487942148,0.833,0.1665,0.0005
3.9000000000000004,1.3,2.001789,0.849331319392,0.8295,0.1705,0.0,1.687753,1.35298455947,0.8305,0.1695,0.0
3.9000000000000004,1.4,1.8493095,0.753401312575,0.8255,0.1745,0.0,1.596674,1.31655216934,0.8075,0.1925,0.0
3.9000000000000004,1.5,1.760627,0.671505964644,0.8305,0.1695,0.0,1.5144245,1.2560460401,0.8055,0.1945,0.0
3.9000000000000004,1.6,1.7020525,0.654694369431,0.846,0.154,0.0,1.4178055,1.12510407441,0.806,0.194,0.0
3.9000000000000004,1.7000000000000002,1.6367925,0.593669523514,0.832,0.168,0.0,1.314879,1.03575224183,0.812,0.188,0.0
3.9000000000000004,1.8,1.543128,0.542212745136,0.8295,0.1705,0.0,1.316862,1.07246104967,0.825,0.175,0.0
3.9000000000000004,1.9000000000000001,1.4950365,0.5333045518,0.852,0.148,0.0,1.2031935,0.961328950352,0.8115,0.1885,0.0
3.9000000000000004,2.0,1.413363,0.48471973882,0.8605,0.1395,0.0,1.195679,0.93227490644,0.8085,0.1915,0.0
3.9000000000000004,2.1,1.392321,0.477199029987,0.86,0.14,0.0,1.105635,0.891205311934,0.807,0.193,0.0
3.9000000000000004,2.2,1.3485265,0.439859698684,0.868,0.132,0.0,1.0674475,0.870424902653,0.7995,0.2005,0.0
3.9000000000000004,2.3,1.3068705,0.42870449672,0.8595,0.1405,0.0,1.087066,0.890526430348,0.7905,0.2095,0.0
3.9000000000000004,2.4000000000000004,1.264309,0.402017178064,0.8695,0.1305,0.0,1.024264,0.859571164985,0.7955,0.2045,0.0
3.9000000000000004,2.5,1.237663,0.407088364078,0.8635,0.1365,0.0,0.9782645,0.797080667204,0.8195,0.1805,0.0
3.9000000000000004,2.6,1.1960865,0.384633113266,0.853,0.147,0.0,0.958572,0.787736800474,0.798,0.202,0.0
3.9000000000000004,2.7,1.170602,0.372192012303,0.86,0.14,0.0,0.9223665,0.766807560193,0.784,0.216,0.0
3.9000000000000004,2.8000000000000003,1.127614,0.348536587165,0.878,0.122,0.0,0.8687695,0.725684644142,0.8085,0.1915,0.0
3.9000000000000004,2.9000000000000004,1.125305,0.344180218809,0.877,0.123,0.0,0.8162825,0.650425102931,0.784,0.216,0.0
3.9000000000000004,3.0,1.0865615,0.315563871027,0.873,0.127,0.0,0.8331915,0.689122658632,0.7775,0.2225,0.0
3.9000000000000004,3.1,1.0760275,0.315333630303,0.878,0.122,0.0,0.7902025,0.657785335249,0.795,0.205,0.0
3.9000000000000004,3.2,1.054629,0.314213393341,0.8785,0.1215,0.0,0.7913405,0.650899425534,0.7915,0.2085,0.0
3.9000000000000004,3.3000000000000003,1.029274,0.301965182131,0.877,0.123,0.0,0.778465,0.648663964197,0.779,0.221,0.0
3.9000000000000004,3.4000000000000004,1.0031355,0.283910229744,0.8905,0.1095,0.0,0.757571,0.668594256037,0.7745,0.2255,0.0
3.9000000000000004,3.5,0.9861305,0.281766015709,0.891,0.109,0.0,0.7102805,0.601328088019,0.7435,0.2565,0.0
3.9000000000000004,3.6,0.964966,0.278301522108,0.889,0.111,0.0,0.724716,0.605179039944,0.759,0.241,0.0
3.9000000000000004,3.7,0.9535895,0.266674979275,0.884,0.116,0.0,0.704159,0.562610073735,0.77,0.23,0.0
3.9000000000000004,3.8000000000000003,0.9318095,0.25917759184,0.871,0.129,0.0,0.661419,0.549665088259,0.768,0.232,0.0
3.9000000000000004,3.9000000000000004,0.9084555,0.253023907036,0.8865,0.1135,0.0,0.6470765,0.551805177914,0.761,0.239,0.0
