#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.93043142,1.5748015308,0.6275,0.37247,3.0000000000000004e-05,2.60328287,3.5513510375,0.62905,0.37006000000000006,0.00089
