#f1, m1, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.9,3.5,1.080938,0.404125634444,0.5115,0.4885,0.0,0.744589,0.792430859114,0.494,0.506,0.0
0.9,3.6,1.0431455,0.414080524597,0.5005,0.4995,0.0,0.7379955,0.786841908875,0.4945,0.5055,0.0
0.9,3.7,1.028457,0.414439433209,0.501,0.499,0.0,0.673404,0.748420608251,0.5075,0.4925,0.0
0.9,3.8000000000000003,1.012285,0.402963389231,0.506,0.494,0.0,0.6746855,0.691809620283,0.512,0.488,0.0
0.9,3.9000000000000004,0.9764955,0.402641340756,0.5245,0.4755,0.0,0.658684,0.702685080679,0.492,0.508,0.0
0.9,4.0,0.936197,0.405121682572,0.511,0.489,0.0,0.6356915,0.693116663267,0.489,0.511,0.0
0.9,4.1,0.93964,0.399689374725,0.497,0.503,0.0,0.6020675,0.643791509635,0.513,0.487,0.0
0.9,4.2,0.8912085,0.393917163323,0.5025,0.4975,0.0,0.588451,0.625720933056,0.5015,0.4985,0.0
0.9,4.300000000000001,0.877723,0.391034188712,0.495,0.505,0.0,0.594019,0.657062099844,0.511,0.489,0.0
0.9,4.4,0.8571945,0.390384988415,0.505,0.495,0.0,0.56209,0.605956612038,0.485,0.515,0.0
0.9,4.5,0.8217785,0.381948072619,0.4965,0.5035,0.0,0.5774195,0.649227255359,0.503,0.497,0.0
0.9,4.6000000000000005,0.802018,0.37343609922,0.496,0.504,0.0,0.557154,0.613945614218,0.49,0.51,0.0
0.9,4.7,0.7940825,0.37005030144,0.5215,0.4785,0.0,0.53355,0.635249373737,0.5185,0.4815,0.0
0.9,4.8,0.762501,0.36723682611,0.4935,0.5065,0.0,0.5138645,0.565849350913,0.494,0.506,0.0
0.9,4.9,0.7338005,0.352798316639,0.497,0.503,0.0,0.5141415,0.58673776493,0.5135,0.4865,0.0
0.9,5.0,0.7271545,0.349692874315,0.5125,0.4875,0.0,0.487165,0.549714262799,0.5105,0.4895,0.0
1.1,0.5,4.71832405649,2.78916158302,0.488,0.4955,0.0165,3.75057068028,2.90447965546,0.4935,0.491,0.0155
1.1,0.6,4.18213941168,2.49382775514,0.494,0.499,0.007,3.38319594178,2.66738894583,0.503,0.4905,0.0065
1.1,0.7,3.71404668832,2.06168556147,0.495,0.503,0.002,3.2052601979,2.51047125539,0.512,0.4855,0.0025
1.1,0.8,3.40090728257,1.91883427161,0.506,0.4935,0.0005,2.93377934182,2.38051975193,0.493,0.504,0.003
1.1,0.9,3.099047,1.64912945199,0.4815,0.5185,0.0,2.67198194779,2.23041033076,0.503,0.495,0.002
1.1,1.0,2.8419115,1.48966499078,0.4755,0.5245,0.0,2.50959759218,2.20470465227,0.5055,0.494,0.0005
1.1,1.1,2.656103,1.32119543953,0.483,0.517,0.0,2.339954,1.93124465105,0.5085,0.4915,0.0
1.1,1.2000000000000002,2.4937,1.16443931917,0.4915,0.5085,0.0,2.17396734168,1.89116537519,0.5155,0.484,0.0005
1.1,1.3,2.265921,1.05351655206,0.509,0.491,0.0,1.97690638778,1.76570269972,0.509,0.4905,0.0005
1.1,1.4,2.1955775,0.982002693417,0.5025,0.4975,0.0,1.8915335,1.64894727293,0.486,0.514,0.0
1.1,1.5,2.040717,0.901292559521,0.506,0.494,0.0,1.800275,1.55267419797,0.504,0.496,0.0
1.1,1.6,1.924211,0.817443960738,0.5225,0.4775,0.0,1.7487365,1.57347352095,0.496,0.504,0.0
1.1,1.7000000000000002,1.8755385,0.744730394915,0.493,0.507,0.0,1.649728,1.48780879818,0.51,0.49,0.0
1.1,1.8,1.8044775,0.707044047061,0.5065,0.4935,0.0,1.5692625,1.45180295928,0.509,0.491,0.0
1.1,1.9000000000000001,1.7275165,0.679159457631,0.4975,0.5025,0.0,1.4436375,1.30793044036,0.5005,0.4995,0.0
1.1,2.0,1.659287,0.651968565305,0.487,0.513,0.0,1.41007,1.38227913502,0.506,0.494,0.0
1.1,2.1,1.587603,0.58872368065,0.503,0.497,0.0,1.309004,1.28082935699,0.494,0.506,0.0
1.1,2.2,1.5434325,0.572402608528,0.509,0.491,0.0,1.326506,1.2145089675,0.51,0.49,0.0
1.1,2.3,1.51528,0.567357189877,0.491,0.509,0.0,1.2323055,1.17703251921,0.501,0.499,0.0
1.1,2.4000000000000004,1.449825,0.517298254812,0.51,0.49,0.0,1.17277,1.10856586159,0.501,0.499,0.0
1.1,2.5,1.425247,0.501827843681,0.476,0.524,0.0,1.1339185,1.07401926701,0.5,0.5,0.0
1.1,2.6,1.383096,0.462683855996,0.505,0.495,0.0,1.080145,1.03969437631,0.4935,0.5065,0.0
1.1,2.7,1.3607805,0.468922017379,0.513,0.487,0.0,1.0425795,1.02574343182,0.513,0.487,0.0
1.1,2.8000000000000003,1.302857,0.418875238399,0.501,0.499,0.0,0.979078,0.946897364141,0.5035,0.4965,0.0
1.1,2.9000000000000004,1.288295,0.41966647043,0.5025,0.4975,0.0,0.9406345,0.949583294392,0.4935,0.5065,0.0
1.1,3.0,1.2402275,0.381990952627,0.51,0.49,0.0,0.9285425,0.930412068696,0.495,0.505,0.0
1.1,3.1,1.2070375,0.371819240327,0.509,0.491,0.0,0.9223275,0.944837662654,0.505,0.495,0.0
1.1,3.2,1.1954195,0.362751912717,0.512,0.488,0.0,0.8632825,0.881683357566,0.482,0.518,0.0
1.1,3.3000000000000003,1.1701235,0.347865061445,0.493,0.507,0.0,0.83506,0.827622504761,0.509,0.491,0.0
1.1,3.4000000000000004,1.1450185,0.33138231779,0.494,0.506,0.0,0.8414235,0.843246419299,0.4935,0.5065,0.0
1.1,3.5,1.1177125,0.339705367801,0.4965,0.5035,0.0,0.8095895,0.85109325329,0.5035,0.4965,0.0
1.1,3.6,1.118889,0.333399979626,0.4785,0.5215,0.0,0.762213,0.785272668012,0.5095,0.4905,0.0
1.1,3.7,1.078844,0.309935671777,0.486,0.514,0.0,0.746409,0.762735055176,0.502,0.498,0.0
1.1,3.8000000000000003,1.062025,0.31879110009,0.5015,0.4985,0.0,0.7260515,0.763293772016,0.49,0.51,0.0
1.1,3.9000000000000004,1.053206,0.314434347993,0.505,0.495,0.0,0.707794,0.723470864683,0.474,0.526,0.0
1.1,4.0,1.042876,0.325819577546,0.492,0.508,0.0,0.6867365,0.708990477831,0.501,0.499,0.0
1.1,4.1,1.0080185,0.303016363747,0.505,0.495,0.0,0.656687,0.697763936156,0.502,0.498,0.0
1.1,4.2,1.0044665,0.307678802278,0.4975,0.5025,0.0,0.640463,0.664840434833,0.4975,0.5025,0.0
