#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
3.06361004,1.79117956691,0.68213,0.31779,8e-05,3.07289859,5.31399647124,0.7073200000000001,0.29020999999999997,0.00247
