#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.92519071,1.71701340449,0.6266200000000001,0.37329999999999997,8e-05,2.6359966,3.86197825033,0.6370399999999999,0.36183,0.00113
