#f1, m1, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.7,2.8000000000000003,1.1011195,0.542428392244,0.534,0.466,0.0,0.838882,0.752344110604,0.583,0.417,0.0
0.7,2.9000000000000004,1.075999,0.52419056553,0.55,0.45,0.0,0.807273,0.722251575212,0.5825,0.4175,0.0
0.7,3.0,1.0146625,0.494419963811,0.5525,0.4475,0.0,0.7620525,0.681983403309,0.5755,0.4245,0.0
0.7,3.1,0.9708025,0.457232979323,0.5465,0.4535,0.0,0.753981,0.713666656361,0.5795,0.4205,0.0
0.7,3.2,0.94499,0.457260745157,0.5435,0.4565,0.0,0.7471405,0.707058275871,0.5925,0.4075,0.0
0.7,3.3000000000000003,0.9144105,0.427579188436,0.5565,0.4435,0.0,0.6866235,0.607688639029,0.562,0.438,0.0
0.7,3.4000000000000004,0.884116,0.404043278211,0.5475,0.4525,0.0,0.690102,0.63475430322,0.585,0.415,0.0
0.7,3.5,0.838419,0.371995873013,0.554,0.446,0.0,0.646968,0.604497880388,0.5755,0.4245,0.0
0.7,3.6,0.8190205,0.350372245371,0.553,0.447,0.0,0.6398735,0.603199951344,0.5865,0.4135,0.0
0.7,3.7,0.803353,0.357213933383,0.576,0.424,0.0,0.609742,0.542833260106,0.574,0.426,0.0
0.7,3.8000000000000003,0.7740085,0.317347356904,0.568,0.432,0.0,0.5914625,0.579663756816,0.5555,0.4445,0.0
0.7,3.9000000000000004,0.761877,0.316897100646,0.5675,0.4325,0.0,0.5770385,0.547437176096,0.577,0.423,0.0
0.7,4.0,0.744688,0.299494293576,0.581,0.419,0.0,0.571598,0.529246240845,0.591,0.409,0.0
0.7,4.1,0.7066255,0.26843781898,0.588,0.412,0.0,0.5551965,0.51815623826,0.5585,0.4415,0.0
0.7,4.2,0.689632,0.24113137925,0.598,0.402,0.0,0.5333545,0.5199906798,0.5705,0.4295,0.0
0.7,4.300000000000001,0.677696,0.226524491969,0.603,0.397,0.0,0.532072,0.479875018869,0.5665,0.4335,0.0
0.7,4.4,0.673149,0.236763038495,0.6135,0.3865,0.0,0.544742,0.512727989293,0.559,0.441,0.0
0.7,4.5,0.656249,0.222965762191,0.6305,0.3695,0.0,0.5142935,0.473473992781,0.569,0.431,0.0
0.7,4.6000000000000005,0.6422915,0.202065137599,0.6415,0.3585,0.0,0.502751,0.478829036459,0.592,0.408,0.0
0.7,4.7,0.630217,0.178680545801,0.646,0.354,0.0,0.4999885,0.468128856428,0.569,0.431,0.0
0.7,4.8,0.625242,0.195750283571,0.6565,0.3435,0.0,0.4719755,0.455972081289,0.5735,0.4265,0.0
0.7,4.9,0.609757,0.177256031825,0.6345,0.3655,0.0,0.459471,0.419500133762,0.562,0.438,0.0
0.7,5.0,0.600594,0.157430934639,0.6675,0.3325,0.0,0.4371775,0.40872641725,0.5545,0.4455,0.0
0.9,0.5,5.09417855951,2.96204886036,0.5935,0.379,0.0275,3.60273844178,2.70737217457,0.6265,0.358,0.0155
0.9,0.6,4.48900769435,2.62392545079,0.611,0.3755,0.0135,3.55286245745,2.74881586951,0.614,0.3775,0.0085
0.9,0.7,4.06387441118,2.34303969271,0.625,0.3695,0.0055,3.09119479932,2.44214369972,0.6305,0.364,0.0055
0.9,0.8,3.64530738469,2.08842350272,0.61,0.388,0.002,2.91940844636,2.36995784923,0.6445,0.354,0.0015
0.9,0.9,3.34053888277,1.85068096211,0.6295,0.37,0.0005,2.58945296393,2.24339322321,0.6225,0.3765,0.001
0.9,1.0,3.07155108116,1.63626285907,0.6215,0.378,0.0005,2.44394724349,2.00631481912,0.6365,0.363,0.0005
0.9,1.1,2.7740725,1.4498331997,0.6165,0.3835,0.0,2.21450587575,1.88292622647,0.6005,0.399,0.0005
0.9,1.2000000000000002,2.630628,1.26751675735,0.623,0.377,0.0,2.096321,1.82877116541,0.589,0.411,0.0
0.9,1.3,2.4517075,1.15607306559,0.635,0.365,0.0,1.9605868477,1.67407189144,0.6065,0.392,0.0015
0.9,1.4,2.326864,1.0947164767,0.619,0.381,0.0,1.79864,1.59306121549,0.613,0.387,0.0
0.9,1.5,2.2160925,1.06209270141,0.6265,0.3735,0.0,1.590724,1.38257356444,0.605,0.395,0.0
0.9,1.6,2.056897,0.906051081376,0.613,0.387,0.0,1.54886795591,1.41256862567,0.6005,0.399,0.0005
0.9,1.7000000000000002,1.971301,0.851829015363,0.629,0.371,0.0,1.4555145,1.28649285183,0.6,0.4,0.0
0.9,1.8,1.877825,0.846222856717,0.6115,0.3885,0.0,1.395112,1.19512905243,0.591,0.409,0.0
0.9,1.9000000000000001,1.8148115,0.770361397339,0.615,0.385,0.0,1.30628,1.15657179661,0.5835,0.4165,0.0
0.9,2.0,1.7326275,0.743173511993,0.596,0.404,0.0,1.315409,1.20548005729,0.589,0.411,0.0
0.9,2.1,1.6885405,0.694877607333,0.608,0.392,0.0,1.192974,1.07246452054,0.5945,0.4055,0.0
0.9,2.2,1.6083175,0.66470217758,0.6165,0.3835,0.0,1.171352,1.0553137473,0.599,0.401,0.0
0.9,2.3,1.5700885,0.642081441135,0.6015,0.3985,0.0,1.0753305,0.96898008387,0.586,0.414,0.0
0.9,2.4000000000000004,1.469925,0.598562960699,0.619,0.381,0.0,1.0383595,0.982942198996,0.5945,0.4055,0.0
0.9,2.5,1.423251,0.565397264717,0.6145,0.3855,0.0,1.0211275,0.906831235967,0.5905,0.4095,0.0
