#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.74852976,0.68089008146,0.5022,0.4978,0.0,1.4811296,1.29033344532,0.5017199999999999,0.49828,0.0
