#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.79429656,0.691075074116,0.49401,0.5059899999999999,0.0,1.49202128,1.33803097493,0.48681,0.51317,2e-05
