#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.65552801,0.590994592934,0.49651,0.50349,0.0,1.71742665,1.48082866044,0.50127,0.49871,2e-05
