#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.06619496,0.860052817191,0.65518,0.34482,0.0,1.9084316,1.77732437823,0.6556500000000001,0.34428,7.000000000000001e-05
