#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.4920225,0.501301981266,0.66859,0.33141,0.0,1.50308262,1.26138042146,0.6628700000000001,0.33712000000000003,1e-05
