#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.55742802,0.559490388584,0.80313,0.19687,0.0,1.31687081,1.0786595182,0.76812,0.23187999999999998,0.0
