#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.05914594,0.857303215131,0.6593499999999999,0.34065,0.0,1.93826852,1.95279783645,0.6626799999999999,0.33719,0.00013000000000000002
