#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.20714233,0.368079357371,0.8422099999999999,0.15778999999999999,0.0,1.10085191,0.881037438028,0.8077799999999999,0.19222,0.0
