#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.95816945,0.792028656721,0.50079,0.49921,0.0,1.68941733,1.55739451793,0.49707,0.5028900000000001,4e-05
