#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
2.13368961,0.915945798427,0.62783,0.37217,0.0,1.82582202,1.85729324647,0.6178600000000001,0.38202,0.00012
