#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.78385812,0.685158438465,0.64202,0.35798,0.0,1.49836764,1.26910587684,0.62462,0.37538000000000005,0.0
