#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.51261726,0.505946127482,0.49960999999999994,0.50039,0.0,1.57311396,1.32511841048,0.50046,0.49953,1e-05
