#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.37137766,0.448083109997,0.7739,0.22610000000000002,0.0,1.28889325,1.09372122552,0.75335,0.24664000000000003,1e-05
