#meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.8652072,0.728719553824,0.66295,0.33705,0.0,1.8245436,1.68708164602,0.66688,0.33306,6.000000000000001e-05
